1753441558647,639,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-54,,true,,5664,525,9,14,null,0,60,478
1753441558706,639,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-54,text,true,,5664,525,9,14,https://petstore.octoperf.com/actions/Catalog.action,637,0,478
1753441558667,633,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-60,,true,,4986,578,9,14,null,0,54,468
1753441558720,633,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-60,text,true,,4986,578,9,14,https://petstore.octoperf.com/actions/Catalog.action,623,0,468
1753441558596,712,03_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart jp@gc - Ultimate Thread Group 3-8,,true,,5664,525,1,14,null,0,96,536
1753441558691,712,03_01_OpenUrl,200,,Scenario 3 - Add to Cart jp@gc - Ultimate Thread Group 3-8,text,true,,5664,525,1,14,https://petstore.octoperf.com/actions/Catalog.action,712,0,536
1753441558813,635,02_01 OpenURl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-27,,true,,5664,525,4,14,null,0,95,481
1753441558903,635,02_01 OpenURl,200,,Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-27,text,true,,5664,525,4,14,https://petstore.octoperf.com/actions/Catalog.action,634,0,481
1753441557412,152,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-58,,true,,3441,967,9,14,null,0,2011,0
1753441559423,152,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-58,text,true,,3441,967,9,14,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,152,0,0
1753441559081,671,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-59,,true,,4990,578,10,15,null,0,39,505
1753441559119,671,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-59,text,true,,4990,578,10,15,https://petstore.octoperf.com/actions/Catalog.action,670,0,505
1753441559140,652,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-53,,true,,5664,525,10,16,null,0,80,496
1753441559220,652,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-53,text,true,,5664,525,10,16,https://petstore.octoperf.com/actions/Catalog.action,652,0,496
1753441557866,162,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-57,,true,,3442,968,10,16,null,0,2084,0
1753441559950,162,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-57,text,true,,3442,968,10,16,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,162,0,0
1753441559576,654,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-58,,true,,4986,578,11,17,null,0,10,496
1753441559586,654,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-58,text,true,,4986,578,11,17,https://petstore.octoperf.com/actions/Catalog.action,654,0,496
1753441559630,718,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-52,,true,,5664,525,11,17,null,0,50,519
1753441559679,718,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-52,text,true,,5664,525,11,17,https://petstore.octoperf.com/actions/Catalog.action,717,0,519
1753441559813,691,02_01 OpenURl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-26,,true,,5664,525,5,17,null,0,17,521
1753441559826,691,02_01 OpenURl,200,,Scenario 2 - View Details jp@gc - Ultimate Thread Group 2-26,text,true,,5664,525,5,17,https://petstore.octoperf.com/actions/Catalog.action,690,0,521
1753441558432,151,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-56,,true,,4081,967,12,18,null,0,2038,0
1753441560471,151,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-56,text,true,,4081,967,12,18,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,151,0,0
1753441560115,733,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-57,,true,,4987,578,12,19,null,0,73,554
1753441560187,733,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-57,text,true,,4987,578,12,19,https://petstore.octoperf.com/actions/Catalog.action,733,0,554
1753441560123,710,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-51,,true,,5664,525,12,19,null,0,95,539
1753441560217,710,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-51,text,true,,5664,525,12,19,https://petstore.octoperf.com/actions/Catalog.action,710,0,539
1753441558953,167,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-55,,true,,3441,967,13,20,null,0,2077,0
1753441561030,167,01_02_Search,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-55,text,true,,3441,967,13,20,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=C6793F4FE22A5BB1D50704449FAC4309,166,0,0
1753441560613,656,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-50,,true,,5664,525,13,20,null,0,94,501
1753441560623,659,01_01_OpenUrl,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search jp@gc - Ultimate Thread Group 1-56,,true,,4986,578,13,20,null,0,81,503
1753441560705,656,01_01_OpenUrl,200,,Scenario 1 - Search jp@gc - Ultimate Thread Group 1-50,text,true,,5664,525,13,20,https://petstore.octoperf.com/actions/Catalog.action,655,0,501
